01/29/2026-14:50:20.294985  [**] [1:2033967:2] ET HUNTING Observed Telegram API Domain (api .telegram .org in TLS SNI) [**] [Classification: Misc activity] [Priority: 3] {TCP} 10.0.40.13:64836 -> 149.154.166.110:443
01/29/2026-14:51:11.429062  [**] [1:2033967:2] ET HUNTING Observed Telegram API Domain (api .telegram .org in TLS SNI) [**] [Classification: Misc activity] [Priority: 3] {TCP} 10.0.40.13:64837 -> 149.154.166.110:443
01/29/2026-14:52:02.569792  [**] [1:2033967:2] ET HUNTING Observed Telegram API Domain (api .telegram .org in TLS SNI) [**] [Classification: Misc activity] [Priority: 3] {TCP} 10.0.40.13:64838 -> 149.154.166.110:443
01/29/2026-14:52:53.620799  [**] [1:2033966:2] ET HUNTING Telegram API Domain in DNS Lookup [**] [Classification: Misc activity] [Priority: 3] {UDP} 10.0.40.13:54816 -> 10.0.40.1:53
01/29/2026-14:52:53.708170  [**] [1:2033967:2] ET HUNTING Observed Telegram API Domain (api .telegram .org in TLS SNI) [**] [Classification: Misc activity] [Priority: 3] {TCP} 10.0.40.13:64839 -> 149.154.166.110:443
01/29/2026-14:53:44.848758  [**] [1:2033967:2] ET HUNTING Observed Telegram API Domain (api .telegram .org in TLS SNI) [**] [Classification: Misc activity] [Priority: 3] {TCP} 10.0.40.13:64840 -> 149.154.166.110:443
01/29/2026-14:54:35.974720  [**] [1:2033967:2] ET HUNTING Observed Telegram API Domain (api .telegram .org in TLS SNI) [**] [Classification: Misc activity] [Priority: 3] {TCP} 10.0.40.13:64841 -> 149.154.166.110:443
01/29/2026-14:55:27.109573  [**] [1:2033967:2] ET HUNTING Observed Telegram API Domain (api .telegram .org in TLS SNI) [**] [Classification: Misc activity] [Priority: 3] {TCP} 10.0.40.13:64842 -> 149.154.166.110:443
01/29/2026-14:56:18.236966  [**] [1:2033967:2] ET HUNTING Observed Telegram API Domain (api .telegram .org in TLS SNI) [**] [Classification: Misc activity] [Priority: 3] {TCP} 10.0.40.13:64843 -> 149.154.166.110:443
01/29/2026-14:57:09.301546  [**] [1:2033966:2] ET HUNTING Telegram API Domain in DNS Lookup [**] [Classification: Misc activity] [Priority: 3] {UDP} 10.0.40.13:54816 -> 10.0.40.1:53
01/29/2026-14:57:09.409274  [**] [1:2033967:2] ET HUNTING Observed Telegram API Domain (api .telegram .org in TLS SNI) [**] [Classification: Misc activity] [Priority: 3] {TCP} 10.0.40.13:58466 -> 149.154.166.110:443
01/29/2026-14:58:00.569273  [**] [1:2033967:2] ET HUNTING Observed Telegram API Domain (api .telegram .org in TLS SNI) [**] [Classification: Misc activity] [Priority: 3] {TCP} 10.0.40.13:52495 -> 149.154.166.110:443
01/29/2026-14:58:23.024546  [**] [1:2033967:2] ET HUNTING Observed Telegram API Domain (api .telegram .org in TLS SNI) [**] [Classification: Misc activity] [Priority: 3] {TCP} 10.0.40.13:57353 -> 149.154.166.110:443
01/29/2026-14:58:24.191526  [**] [1:2033967:2] ET HUNTING Observed Telegram API Domain (api .telegram .org in TLS SNI) [**] [Classification: Misc activity] [Priority: 3] {TCP} 10.0.40.13:57354 -> 149.154.166.110:443
01/29/2026-14:58:26.909884  [**] [1:2033967:2] ET HUNTING Observed Telegram API Domain (api .telegram .org in TLS SNI) [**] [Classification: Misc activity] [Priority: 3] {TCP} 10.0.40.13:57355 -> 149.154.166.110:443
01/29/2026-14:58:27.860474  [**] [1:2013504:6] ET INFO GNU/Linux APT User-Agent Outbound likely related to package management [**] [Classification: Not Suspicious Traffic] [Priority: 3] {TCP} 10.0.20.10:50844 -> 91.189.92.23:80
01/29/2026-14:58:27.909339  [**] [1:2013504:6] ET INFO GNU/Linux APT User-Agent Outbound likely related to package management [**] [Classification: Not Suspicious Traffic] [Priority: 3] {TCP} 10.0.20.10:50844 -> 91.189.92.23:80
01/29/2026-14:58:27.997746  [**] [1:2013504:6] ET INFO GNU/Linux APT User-Agent Outbound likely related to package management [**] [Classification: Not Suspicious Traffic] [Priority: 3] {TCP} 10.0.20.10:59746 -> 91.189.91.83:80
01/29/2026-14:58:28.086369  [**] [1:2033967:2] ET HUNTING Observed Telegram API Domain (api .telegram .org in TLS SNI) [**] [Classification: Misc activity] [Priority: 3] {TCP} 10.0.40.13:57356 -> 149.154.166.110:443
01/29/2026-14:58:28.113163  [**] [1:2013504:6] ET INFO GNU/Linux APT User-Agent Outbound likely related to package management [**] [Classification: Not Suspicious Traffic] [Priority: 3] {TCP} 10.0.20.10:50844 -> 91.189.92.23:80
01/29/2026-14:58:28.603973  [**] [1:2013504:6] ET INFO GNU/Linux APT User-Agent Outbound likely related to package management [**] [Classification: Not Suspicious Traffic] [Priority: 3] {TCP} 10.0.20.10:50844 -> 91.189.92.23:80
01/29/2026-14:58:28.866784  [**] [1:2013504:6] ET INFO GNU/Linux APT User-Agent Outbound likely related to package management [**] [Classification: Not Suspicious Traffic] [Priority: 3] {TCP} 10.0.20.10:50844 -> 91.189.92.23:80
01/29/2026-14:58:28.866784  [**] [1:2013504:6] ET INFO GNU/Linux APT User-Agent Outbound likely related to package management [**] [Classification: Not Suspicious Traffic] [Priority: 3] {TCP} 10.0.20.10:50844 -> 91.189.92.23:80
01/29/2026-14:58:28.866784  [**] [1:2013504:6] ET INFO GNU/Linux APT User-Agent Outbound likely related to package management [**] [Classification: Not Suspicious Traffic] [Priority: 3] {TCP} 10.0.20.10:50844 -> 91.189.92.23:80
01/29/2026-14:58:28.866784  [**] [1:2013504:6] ET INFO GNU/Linux APT User-Agent Outbound likely related to package management [**] [Classification: Not Suspicious Traffic] [Priority: 3] {TCP} 10.0.20.10:50844 -> 91.189.92.23:80
01/29/2026-14:58:28.866784  [**] [1:2013504:6] ET INFO GNU/Linux APT User-Agent Outbound likely related to package management [**] [Classification: Not Suspicious Traffic] [Priority: 3] {TCP} 10.0.20.10:50844 -> 91.189.92.23:80
01/29/2026-14:58:28.866784  [**] [1:2013504:6] ET INFO GNU/Linux APT User-Agent Outbound likely related to package management [**] [Classification: Not Suspicious Traffic] [Priority: 3] {TCP} 10.0.20.10:50844 -> 91.189.92.23:80
01/29/2026-14:58:28.866784  [**] [1:2013504:6] ET INFO GNU/Linux APT User-Agent Outbound likely related to package management [**] [Classification: Not Suspicious Traffic] [Priority: 3] {TCP} 10.0.20.10:50844 -> 91.189.92.23:80
01/29/2026-14:58:28.866784  [**] [1:2013504:6] ET INFO GNU/Linux APT User-Agent Outbound likely related to package management [**] [Classification: Not Suspicious Traffic] [Priority: 3] {TCP} 10.0.20.10:50844 -> 91.189.92.23:80
01/29/2026-14:58:28.866784  [**] [1:2013504:6] ET INFO GNU/Linux APT User-Agent Outbound likely related to package management [**] [Classification: Not Suspicious Traffic] [Priority: 3] {TCP} 10.0.20.10:50844 -> 91.189.92.23:80
01/29/2026-14:58:28.866784  [**] [1:2013504:6] ET INFO GNU/Linux APT User-Agent Outbound likely related to package management [**] [Classification: Not Suspicious Traffic] [Priority: 3] {TCP} 10.0.20.10:50844 -> 91.189.92.23:80
01/29/2026-14:58:29.028266  [**] [1:2013504:6] ET INFO GNU/Linux APT User-Agent Outbound likely related to package management [**] [Classification: Not Suspicious Traffic] [Priority: 3] {TCP} 10.0.20.10:59746 -> 91.189.91.83:80
01/29/2026-14:58:29.083447  [**] [1:2013504:6] ET INFO GNU/Linux APT User-Agent Outbound likely related to package management [**] [Classification: Not Suspicious Traffic] [Priority: 3] {TCP} 10.0.20.10:50844 -> 91.189.92.23:80
01/29/2026-14:58:29.136597  [**] [1:2013504:6] ET INFO GNU/Linux APT User-Agent Outbound likely related to package management [**] [Classification: Not Suspicious Traffic] [Priority: 3] {TCP} 10.0.20.10:50844 -> 91.189.92.23:80
01/29/2026-14:58:29.136597  [**] [1:2013504:6] ET INFO GNU/Linux APT User-Agent Outbound likely related to package management [**] [Classification: Not Suspicious Traffic] [Priority: 3] {TCP} 10.0.20.10:50844 -> 91.189.92.23:80
01/29/2026-14:58:29.238369  [**] [1:2013504:6] ET INFO GNU/Linux APT User-Agent Outbound likely related to package management [**] [Classification: Not Suspicious Traffic] [Priority: 3] {TCP} 10.0.20.10:50844 -> 91.189.92.23:80
01/29/2026-14:58:29.540233  [**] [1:2013504:6] ET INFO GNU/Linux APT User-Agent Outbound likely related to package management [**] [Classification: Not Suspicious Traffic] [Priority: 3] {TCP} 10.0.20.10:50844 -> 91.189.92.23:80
01/29/2026-14:58:29.540233  [**] [1:2013504:6] ET INFO GNU/Linux APT User-Agent Outbound likely related to package management [**] [Classification: Not Suspicious Traffic] [Priority: 3] {TCP} 10.0.20.10:50844 -> 91.189.92.23:80
01/29/2026-14:58:29.540233  [**] [1:2013504:6] ET INFO GNU/Linux APT User-Agent Outbound likely related to package management [**] [Classification: Not Suspicious Traffic] [Priority: 3] {TCP} 10.0.20.10:50844 -> 91.189.92.23:80
01/29/2026-14:58:29.540233  [**] [1:2013504:6] ET INFO GNU/Linux APT User-Agent Outbound likely related to package management [**] [Classification: Not Suspicious Traffic] [Priority: 3] {TCP} 10.0.20.10:50844 -> 91.189.92.23:80
01/29/2026-14:58:29.540233  [**] [1:2013504:6] ET INFO GNU/Linux APT User-Agent Outbound likely related to package management [**] [Classification: Not Suspicious Traffic] [Priority: 3] {TCP} 10.0.20.10:50844 -> 91.189.92.23:80
01/29/2026-14:58:29.847071  [**] [1:2013504:6] ET INFO GNU/Linux APT User-Agent Outbound likely related to package management [**] [Classification: Not Suspicious Traffic] [Priority: 3] {TCP} 10.0.20.10:59746 -> 91.189.91.83:80
01/29/2026-14:58:29.847071  [**] [1:2013504:6] ET INFO GNU/Linux APT User-Agent Outbound likely related to package management [**] [Classification: Not Suspicious Traffic] [Priority: 3] {TCP} 10.0.20.10:59746 -> 91.189.91.83:80
01/29/2026-14:58:29.847071  [**] [1:2013504:6] ET INFO GNU/Linux APT User-Agent Outbound likely related to package management [**] [Classification: Not Suspicious Traffic] [Priority: 3] {TCP} 10.0.20.10:59746 -> 91.189.91.83:80
01/29/2026-14:58:29.847071  [**] [1:2013504:6] ET INFO GNU/Linux APT User-Agent Outbound likely related to package management [**] [Classification: Not Suspicious Traffic] [Priority: 3] {TCP} 10.0.20.10:59746 -> 91.189.91.83:80
01/29/2026-14:58:29.847071  [**] [1:2013504:6] ET INFO GNU/Linux APT User-Agent Outbound likely related to package management [**] [Classification: Not Suspicious Traffic] [Priority: 3] {TCP} 10.0.20.10:59746 -> 91.189.91.83:80
01/29/2026-14:58:29.847071  [**] [1:2013504:6] ET INFO GNU/Linux APT User-Agent Outbound likely related to package management [**] [Classification: Not Suspicious Traffic] [Priority: 3] {TCP} 10.0.20.10:59746 -> 91.189.91.83:80
01/29/2026-14:58:29.847071  [**] [1:2013504:6] ET INFO GNU/Linux APT User-Agent Outbound likely related to package management [**] [Classification: Not Suspicious Traffic] [Priority: 3] {TCP} 10.0.20.10:59746 -> 91.189.91.83:80
01/29/2026-14:58:29.847071  [**] [1:2013504:6] ET INFO GNU/Linux APT User-Agent Outbound likely related to package management [**] [Classification: Not Suspicious Traffic] [Priority: 3] {TCP} 10.0.20.10:59746 -> 91.189.91.83:80
01/29/2026-14:58:29.847071  [**] [1:2013504:6] ET INFO GNU/Linux APT User-Agent Outbound likely related to package management [**] [Classification: Not Suspicious Traffic] [Priority: 3] {TCP} 10.0.20.10:59746 -> 91.189.91.83:80
01/29/2026-14:58:29.847071  [**] [1:2013504:6] ET INFO GNU/Linux APT User-Agent Outbound likely related to package management [**] [Classification: Not Suspicious Traffic] [Priority: 3] {TCP} 10.0.20.10:59746 -> 91.189.91.83:80
01/29/2026-14:58:29.986790  [**] [1:2013504:6] ET INFO GNU/Linux APT User-Agent Outbound likely related to package management [**] [Classification: Not Suspicious Traffic] [Priority: 3] {TCP} 10.0.20.10:59746 -> 91.189.91.83:80
01/29/2026-14:58:30.116716  [**] [1:2013504:6] ET INFO GNU/Linux APT User-Agent Outbound likely related to package management [**] [Classification: Not Suspicious Traffic] [Priority: 3] {TCP} 10.0.20.10:59746 -> 91.189.91.83:80
01/29/2026-14:58:30.116716  [**] [1:2013504:6] ET INFO GNU/Linux APT User-Agent Outbound likely related to package management [**] [Classification: Not Suspicious Traffic] [Priority: 3] {TCP} 10.0.20.10:59746 -> 91.189.91.83:80
01/29/2026-14:58:30.237086  [**] [1:2013504:6] ET INFO GNU/Linux APT User-Agent Outbound likely related to package management [**] [Classification: Not Suspicious Traffic] [Priority: 3] {TCP} 10.0.20.10:59746 -> 91.189.91.83:80
01/29/2026-14:58:30.237086  [**] [1:2013504:6] ET INFO GNU/Linux APT User-Agent Outbound likely related to package management [**] [Classification: Not Suspicious Traffic] [Priority: 3] {TCP} 10.0.20.10:59746 -> 91.189.91.83:80
01/29/2026-14:58:47.813959  [**] [1:2013504:6] ET INFO GNU/Linux APT User-Agent Outbound likely related to package management [**] [Classification: Not Suspicious Traffic] [Priority: 3] {TCP} 10.0.20.10:40442 -> 91.189.91.82:80
01/29/2026-14:58:48.796674  [**] [1:2013504:6] ET INFO GNU/Linux APT User-Agent Outbound likely related to package management [**] [Classification: Not Suspicious Traffic] [Priority: 3] {TCP} 10.0.20.10:40442 -> 91.189.91.82:80
01/29/2026-14:59:00.644970  [**] [1:2033967:2] ET HUNTING Observed Telegram API Domain (api .telegram .org in TLS SNI) [**] [Classification: Misc activity] [Priority: 3] {TCP} 10.0.40.13:53265 -> 149.154.166.110:443
01/29/2026-14:59:01.812670  [**] [1:2033967:2] ET HUNTING Observed Telegram API Domain (api .telegram .org in TLS SNI) [**] [Classification: Misc activity] [Priority: 3] {TCP} 10.0.40.13:53266 -> 149.154.166.110:443
01/29/2026-14:59:07.666685  [**] [1:2033967:2] ET HUNTING Observed Telegram API Domain (api .telegram .org in TLS SNI) [**] [Classification: Misc activity] [Priority: 3] {TCP} 10.0.40.13:53267 -> 149.154.166.110:443
01/29/2026-14:59:08.846790  [**] [1:2033967:2] ET HUNTING Observed Telegram API Domain (api .telegram .org in TLS SNI) [**] [Classification: Misc activity] [Priority: 3] {TCP} 10.0.40.13:53269 -> 149.154.166.110:443
01/29/2026-14:59:17.880718  [**] [1:2033967:2] ET HUNTING Observed Telegram API Domain (api .telegram .org in TLS SNI) [**] [Classification: Misc activity] [Priority: 3] {TCP} 10.0.40.13:53270 -> 149.154.166.110:443
01/29/2026-14:59:19.052675  [**] [1:2033967:2] ET HUNTING Observed Telegram API Domain (api .telegram .org in TLS SNI) [**] [Classification: Misc activity] [Priority: 3] {TCP} 10.0.40.13:53271 -> 149.154.166.110:443
01/29/2026-14:59:26.273181  [**] [1:2033967:2] ET HUNTING Observed Telegram API Domain (api .telegram .org in TLS SNI) [**] [Classification: Misc activity] [Priority: 3] {TCP} 10.0.40.13:56705 -> 149.154.166.110:443
01/29/2026-14:59:27.441508  [**] [1:2033967:2] ET HUNTING Observed Telegram API Domain (api .telegram .org in TLS SNI) [**] [Classification: Misc activity] [Priority: 3] {TCP} 10.0.40.13:56706 -> 149.154.166.110:443
01/29/2026-14:59:29.244990  [**] [1:2033967:2] ET HUNTING Observed Telegram API Domain (api .telegram .org in TLS SNI) [**] [Classification: Misc activity] [Priority: 3] {TCP} 10.0.40.13:56707 -> 149.154.166.110:443
01/29/2026-14:59:30.425797  [**] [1:2033967:2] ET HUNTING Observed Telegram API Domain (api .telegram .org in TLS SNI) [**] [Classification: Misc activity] [Priority: 3] {TCP} 10.0.40.13:56708 -> 149.154.166.110:443
01/29/2026-14:59:46.565824  [**] [1:2033967:2] ET HUNTING Observed Telegram API Domain (api .telegram .org in TLS SNI) [**] [Classification: Misc activity] [Priority: 3] {TCP} 10.0.40.13:64830 -> 149.154.166.110:443
01/29/2026-14:59:46.741252  [**] [1:2033967:2] ET HUNTING Observed Telegram API Domain (api .telegram .org in TLS SNI) [**] [Classification: Misc activity] [Priority: 3] {TCP} 10.0.40.13:64831 -> 149.154.166.110:443
01/29/2026-14:59:47.940964  [**] [1:2033967:2] ET HUNTING Observed Telegram API Domain (api .telegram .org in TLS SNI) [**] [Classification: Misc activity] [Priority: 3] {TCP} 10.0.40.13:64832 -> 149.154.166.110:443
01/29/2026-14:59:54.138253  [**] [1:2033967:2] ET HUNTING Observed Telegram API Domain (api .telegram .org in TLS SNI) [**] [Classification: Misc activity] [Priority: 3] {TCP} 10.0.40.13:64833 -> 149.154.166.110:443
01/29/2026-14:59:55.314329  [**] [1:2033967:2] ET HUNTING Observed Telegram API Domain (api .telegram .org in TLS SNI) [**] [Classification: Misc activity] [Priority: 3] {TCP} 10.0.40.13:64834 -> 149.154.166.110:443
01/29/2026-15:00:07.791382  [**] [1:2033967:2] ET HUNTING Observed Telegram API Domain (api .telegram .org in TLS SNI) [**] [Classification: Misc activity] [Priority: 3] {TCP} 10.0.40.13:57287 -> 149.154.166.110:443
01/29/2026-15:00:09.580157  [**] [1:2033967:2] ET HUNTING Observed Telegram API Domain (api .telegram .org in TLS SNI) [**] [Classification: Misc activity] [Priority: 3] {TCP} 10.0.40.13:57289 -> 149.154.166.110:443
01/29/2026-15:01:00.726724  [**] [1:2033967:2] ET HUNTING Observed Telegram API Domain (api .telegram .org in TLS SNI) [**] [Classification: Misc activity] [Priority: 3] {TCP} 10.0.40.13:58412 -> 149.154.166.110:443
01/29/2026-15:01:51.874587  [**] [1:2033967:2] ET HUNTING Observed Telegram API Domain (api .telegram .org in TLS SNI) [**] [Classification: Misc activity] [Priority: 3] {TCP} 10.0.40.13:54959 -> 149.154.166.110:443
01/29/2026-15:02:42.928829  [**] [1:2033966:2] ET HUNTING Telegram API Domain in DNS Lookup [**] [Classification: Misc activity] [Priority: 3] {UDP} 10.0.40.13:62737 -> 10.0.40.1:53
01/29/2026-15:02:42.948608  [**] [1:2033966:2] ET HUNTING Telegram API Domain in DNS Lookup [**] [Classification: Misc activity] [Priority: 3] {UDP} 10.0.40.13:62737 -> 10.0.40.1:53
01/29/2026-15:02:43.038713  [**] [1:2033967:2] ET HUNTING Observed Telegram API Domain (api .telegram .org in TLS SNI) [**] [Classification: Misc activity] [Priority: 3] {TCP} 10.0.40.13:54960 -> 149.154.166.110:443
01/29/2026-15:03:34.191833  [**] [1:2033967:2] ET HUNTING Observed Telegram API Domain (api .telegram .org in TLS SNI) [**] [Classification: Misc activity] [Priority: 3] {TCP} 10.0.40.13:54961 -> 149.154.166.110:443
01/29/2026-15:04:25.321737  [**] [1:2033967:2] ET HUNTING Observed Telegram API Domain (api .telegram .org in TLS SNI) [**] [Classification: Misc activity] [Priority: 3] {TCP} 10.0.40.13:54962 -> 149.154.166.110:443
01/29/2026-15:05:16.476282  [**] [1:2033967:2] ET HUNTING Observed Telegram API Domain (api .telegram .org in TLS SNI) [**] [Classification: Misc activity] [Priority: 3] {TCP} 10.0.40.13:54963 -> 149.154.166.110:443
01/29/2026-15:06:07.600590  [**] [1:2033967:2] ET HUNTING Observed Telegram API Domain (api .telegram .org in TLS SNI) [**] [Classification: Misc activity] [Priority: 3] {TCP} 10.0.40.13:54964 -> 149.154.166.110:443
01/29/2026-15:06:58.745883  [**] [1:2033967:2] ET HUNTING Observed Telegram API Domain (api .telegram .org in TLS SNI) [**] [Classification: Misc activity] [Priority: 3] {TCP} 10.0.40.13:57936 -> 149.154.166.110:443
01/29/2026-15:07:49.802436  [**] [1:2033966:2] ET HUNTING Telegram API Domain in DNS Lookup [**] [Classification: Misc activity] [Priority: 3] {UDP} 10.0.40.13:64879 -> 10.0.40.1:53
01/29/2026-15:07:49.909413  [**] [1:2033967:2] ET HUNTING Observed Telegram API Domain (api .telegram .org in TLS SNI) [**] [Classification: Misc activity] [Priority: 3] {TCP} 10.0.40.13:57766 -> 149.154.166.110:443
01/29/2026-15:08:41.052731  [**] [1:2033967:2] ET HUNTING Observed Telegram API Domain (api .telegram .org in TLS SNI) [**] [Classification: Misc activity] [Priority: 3] {TCP} 10.0.40.13:61348 -> 149.154.166.110:443
01/29/2026-15:09:32.187994  [**] [1:2033967:2] ET HUNTING Observed Telegram API Domain (api .telegram .org in TLS SNI) [**] [Classification: Misc activity] [Priority: 3] {TCP} 10.0.40.13:49701 -> 149.154.166.110:443
01/29/2026-15:10:13.109947  [**] [1:2033967:2] ET HUNTING Observed Telegram API Domain (api .telegram .org in TLS SNI) [**] [Classification: Misc activity] [Priority: 3] {TCP} 10.0.40.13:57005 -> 149.154.166.110:443
01/29/2026-15:11:04.241931  [**] [1:2033967:2] ET HUNTING Observed Telegram API Domain (api .telegram .org in TLS SNI) [**] [Classification: Misc activity] [Priority: 3] {TCP} 10.0.40.13:51503 -> 149.154.166.110:443
01/29/2026-15:11:55.386304  [**] [1:2033967:2] ET HUNTING Observed Telegram API Domain (api .telegram .org in TLS SNI) [**] [Classification: Misc activity] [Priority: 3] {TCP} 10.0.40.13:51504 -> 149.154.166.110:443
01/29/2026-15:12:46.520055  [**] [1:2033967:2] ET HUNTING Observed Telegram API Domain (api .telegram .org in TLS SNI) [**] [Classification: Misc activity] [Priority: 3] {TCP} 10.0.40.13:51505 -> 149.154.166.110:443
01/29/2026-15:13:37.572653  [**] [1:2033966:2] ET HUNTING Telegram API Domain in DNS Lookup [**] [Classification: Misc activity] [Priority: 3] {UDP} 10.0.40.13:51695 -> 10.0.40.1:53
01/29/2026-15:13:37.660530  [**] [1:2033967:2] ET HUNTING Observed Telegram API Domain (api .telegram .org in TLS SNI) [**] [Classification: Misc activity] [Priority: 3] {TCP} 10.0.40.13:51506 -> 149.154.166.110:443
01/29/2026-15:14:28.802031  [**] [1:2033967:2] ET HUNTING Observed Telegram API Domain (api .telegram .org in TLS SNI) [**] [Classification: Misc activity] [Priority: 3] {TCP} 10.0.40.13:51507 -> 149.154.166.110:443
01/29/2026-15:15:19.937767  [**] [1:2033967:2] ET HUNTING Observed Telegram API Domain (api .telegram .org in TLS SNI) [**] [Classification: Misc activity] [Priority: 3] {TCP} 10.0.40.13:51508 -> 149.154.166.110:443
01/29/2026-15:16:11.083399  [**] [1:2033967:2] ET HUNTING Observed Telegram API Domain (api .telegram .org in TLS SNI) [**] [Classification: Misc activity] [Priority: 3] {TCP} 10.0.40.13:51510 -> 149.154.166.110:443
01/29/2026-15:17:02.133539  [**] [1:2033966:2] ET HUNTING Telegram API Domain in DNS Lookup [**] [Classification: Misc activity] [Priority: 3] {UDP} 10.0.40.13:51695 -> 10.0.40.1:53
01/29/2026-15:17:02.241534  [**] [1:2033967:2] ET HUNTING Observed Telegram API Domain (api .telegram .org in TLS SNI) [**] [Classification: Misc activity] [Priority: 3] {TCP} 10.0.40.13:51512 -> 149.154.166.110:443
